"","SRR33445252","SRR33445253","SRR33445254","SRR33445260","SRR33445261","SRR33445262"
"ENSMUSG00000059714.13",846.255417784567,791.581102494255,850.117605900258,852.197712697284,921.772674808423,844.721544608875
"ENSMUSG00000059729.2",43.1792035457269,7.91146980093265,10.030198954331,5.85791958138273,15.0716184604548,24.365861142847
"ENSMUSG00000059734.7",1370.50026388298,1423.06212841534,1410.90723520414,1605.18392946668,1899.69958910099,1591.2147684702
"ENSMUSG00000059742.10",36.7113757362377,18.8838037286682,26.3189553513418,16.7176467658402,13.5849306541189,10.1319171634401
"ENSMUSG00000059743.12",9832.5210512765,8416.03857347602,4185.81622839895,8578.29022050821,10800.772771687,14591.0177048591
"ENSMUSG00000059772.12",212.33857871446,150.869089590867,160.019819596228,110.756845353515,125.069438649795,186.937922579273
"ENSMUSG00000059791.14",17.142637191936,8.82576343392485,18.9102700444563,45.246105610248,35.2063821163534,55.266160805548
"ENSMUSG00000059796.16",4821.25619927049,5538.3237448335,4613.65480347781,5727.35642094606,4966.18515145099,4180.78782436914
"ENSMUSG00000059810.18",203.089190622815,365.240004526364,470.492330173443,375.430368251818,541.158983482644,327.59174757125
"ENSMUSG00000059811.13",2101.0980576448,3218.66614785631,2282.86064538997,2585.1478156912,2791.47763327642,1612.22396479171
"ENSMUSG00000059820.14",211.581271499794,214.636831251483,203.020378410033,188.493428236568,211.869481751646,208.659905989819
"ENSMUSG00000059824.12",3756.30795336578,4363.87737031453,916.058357100818,4985.1496746983,7043.24099924524,1164.7517379604
"ENSMUSG00000059834.12",78.9676302074179,120.552674884162,251.385580522051,128.333542696516,124.588868033149,91.2697472056737
"ENSMUSG00000059839.9",108.945947558631,88.9666531840918,110.057042086108,140.398522769009,103.030216659503,96.9583610040998
"ENSMUSG00000059842.12",27.5325675184896,51.8426409096,52.653426967144,90.1299049473685,81.0604546716773,61.1102215933293
"ENSMUSG00000059851.15",273.495826750002,196.171499570265,144.251422035862,207.606630714679,294.121201737916,363.489563574448
"ENSMUSG00000059852.7",5.60771267887401,37.65146455,1.60533505366243,6.98632874389791,8.56406433854521,10.6510272477032
"ENSMUSG00000059866.13",141.614653685811,192.875769440284,213.953284943784,109.67043176758,121.620321864285,192.378429046484
"ENSMUSG00000059878.12",297.793890669173,293.856607692273,500.297177776221,262.612676206525,293.741517592123,321.933416949727
"ENSMUSG00000059883.16",312.792314230422,344.015277022663,233.214783405532,352.848355579581,243.53195673043,325.888453161258
"ENSMUSG00000059890.16",1561.50761599653,2229.43760519449,1493.19526323564,2003.07876947858,1648.31543074588,1832.35078450866
