"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection"
"Up-regulated",TRUE,0.000704295811207372,87,100,5,0.05,0.0574712643678161,"GO:0019217","GO:BP","regulation of fatty acid metabolic process",24936,5272,"GO:0006631;GO:0010565;GO:0019216;GO:0062012","IMP,IMP,ISS IEA,IGI,IMP","ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000017146,ENSMUSG00000040181,ENSMUSG00000042010"
"Up-regulated",TRUE,0.000704295811207372,43,100,4,0.04,0.0930232558139535,"GO:0042572","GO:BP","retinol metabolic process",24936,9594,"GO:0001523;GO:0034308;GO:0042445;GO:0120254","IEA,IEA,IEA,IMP IGI","ENSMUSG00000021094,ENSMUSG00000056973,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,0.000801775703290588,1819,100,20,0.2,0.0109950522264981,"GO:0006796","GO:BP","phosphate-containing compound metabolic process",24936,2354,"GO:0006793","IEA,IDA IMP IEA,IMP,IDA TAS IEA,IDA IEA,IMP,IMP,ISS IEA,IMP ISS IEA,IDA IMP,IDA,IEA,IEA,IEA,IDA ISO,IEA,IMP IEA,IDA,IMP,TAS","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000011148,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000024130,ENSMUSG00000024899,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000056973"
"Up-regulated",TRUE,0.000810787201272618,1822,100,20,0.2,0.0109769484083425,"GO:0006793","GO:BP","phosphorus metabolic process",24936,2351,"GO:0008152","IEA,IDA IMP IEA,IMP,IDA TAS IEA,IDA IEA,IMP,IMP,ISS IEA,IMP ISS IEA,IDA IMP,IDA,IEA,IEA,IEA,IDA ISO,IEA,IMP IEA,IDA,IMP,TAS","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000006494,ENSMUSG00000011148,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000024130,ENSMUSG00000024899,ENSMUSG00000027605,ENSMUSG00000027952,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000056973"
"Up-regulated",TRUE,0.00152892224250844,103,100,5,0.05,0.0485436893203883,"GO:0072329","GO:BP","monocarboxylic acid catabolic process",24936,16179,"GO:0032787;GO:0046395","IC,IEA,IDA ISO,IMP,IDA","ENSMUSG00000021416,ENSMUSG00000023963,ENSMUSG00000039450,ENSMUSG00000042010,ENSMUSG00000056973"
"Up-regulated",TRUE,0.00157626469751588,2745,100,25,0.25,0.00910746812386157,"GO:0065008","GO:BP","regulation of biological quality",24936,14785,"GO:0065007","IGI,IEA,IMP ISS IEA,IEA,IMP,IDA IGI IEA,IMP IGI IEA,IMP IGI ISS ISO IEA,IDA IMP ISS IEA,IMP IEA,ISS NAS IEA,IMP IEA,IEA,IDA IMP,IDA IEA,EXP IDA IMP IEP IEA,IDA,IDA,IEA,IDA IEA,IDA,IMP IGI,IDA IMP,ISS IEA,IMP","ENSMUSG00000005373,ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000024130,ENSMUSG00000024899,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000027820,ENSMUSG00000028024,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000031443,ENSMUSG00000033105,ENSMUSG00000039114,ENSMUSG00000040584,ENSMUSG00000041078,ENSMUSG00000045776,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000069456,ENSMUSG00000072115,ENSMUSG00000074207,ENSMUSG00000074785,ENSMUSG00000089960,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00162421502987768,20290,100,95,0.95,0.00468210941350419,"GO:0009987","GO:BP","cellular process",24936,3649,"GO:0008150","IDA,IMP TAS IEA,IEA,ISS IEA,IDA IMP IGI IEA,IDA IEA,IMP ISS ISA IEA,IDA ISS ISO IEA,IEA,IDA TAS IEA,IDA IMP IGI ISS IEA,IEA,IDA IMP IGI ISS ISO TAS NAS IEA,IMP ISS IEA,IDA,ISS IEA,IEA,IDA IMP IGI IEA,IMP ISS IC IEA,IMP,ISS IEA,IEA,IEA,IDA IMP ISS IEA,IC,IDA IGI IEA,IEA,IMP IEA,IDA IEA,IMP ISS IEA,IDA IMP IEA,IDA IMP IEA,IMP IEA,IDA IEA,IDA ISO IEA,IEA,IMP ISS IEA,ISS IEA,ISS,IDA IMP IGI ISS ISO TAS IEA,IDA IMP IEA,IDA IEA,IEA,IDA IMP IGI ISS ISO IEA,IEA,IDA IMP ISS ISO IEA,IEA,IEA,IDA IMP IGI ISS IEA,IDA IMP IEA,IDA NAS IEA,ISS IEA,IEA,IDA IMP ISS IEA,IEA,IDA IEA,IDA IMP ISS IEA,ISS IEA,ISO TAS IEA,ISS IEA,ISO,IEA,ISS IEA,EXP IDA IMP IEP ISO,IDA ISO IEA,TAS,IMP IGI IEA,IEA,IDA IMP IEA,ISS IEA,EXP IDA IMP IEP IEA,IDA ISS IEA,IDA,IMP IEA,IDA IEA,IDA IMP IEP ISS ISO IEA,IMP ISS IEA,IDA,IMP ISS IEA,IMP IEA,TAS IEA,ISS IEA,ISA,IDA IEA,IDA,IDA IMP TAS NAS IEA,IMP ISS IEA,IMP,IDA IEA,IDA IMP ISS IEA,IDA IMP IGI IEA,IDA IMP IEA,ISS ISO IEA,ISS IEA,IDA IMP","ENSMUSG00000001665,ENSMUSG00000002588,ENSMUSG00000002847,ENSMUSG00000003477,ENSMUSG00000005373,ENSMUSG00000005677,ENSMUSG00000006494,ENSMUSG00000008140,ENSMUSG00000010601,ENSMUSG00000011148,ENSMUSG00000015090,ENSMUSG00000016194,ENSMUSG00000017146,ENSMUSG00000017754,ENSMUSG00000020010,ENSMUSG00000020102,ENSMUSG00000020432,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000020926,ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000021416,ENSMUSG00000023045,ENSMUSG00000023832,ENSMUSG00000023912,ENSMUSG00000023963,ENSMUSG00000024130,ENSMUSG00000024354,ENSMUSG00000024899,ENSMUSG00000024992,ENSMUSG00000025003,ENSMUSG00000025464,ENSMUSG00000026307,ENSMUSG00000026471,ENSMUSG00000026688,ENSMUSG00000026938,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000027605,ENSMUSG00000027792,ENSMUSG00000027820,ENSMUSG00000027952,ENSMUSG00000028024,ENSMUSG00000028238,ENSMUSG00000029102,ENSMUSG00000029833,ENSMUSG00000030096,ENSMUSG00000030340,ENSMUSG00000030541,ENSMUSG00000030737,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000031665,ENSMUSG00000032119,ENSMUSG00000032418,ENSMUSG00000032849,ENSMUSG00000033105,ENSMUSG00000033318,ENSMUSG00000037370,ENSMUSG00000038949,ENSMUSG00000039114,ENSMUSG00000039450,ENSMUSG00000039824,ENSMUSG00000040181,ENSMUSG00000040441,ENSMUSG00000040584,ENSMUSG00000040938,ENSMUSG00000041078,ENSMUSG00000041220,ENSMUSG00000041261,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000045776,ENSMUSG00000047617,ENSMUSG00000048240,ENSMUSG00000052131,ENSMUSG00000052656,ENSMUSG00000054757,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000060807,ENSMUSG00000069456,ENSMUSG00000072115,ENSMUSG00000074207,ENSMUSG00000074785,ENSMUSG00000078517,ENSMUSG00000089960,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00166562239673964,20,100,3,0.03,0.15,"GO:0034377","GO:BP","plasma lipoprotein particle assembly",24936,8028,"GO:0065005;GO:0071827;GO:0097006","IEA,IMP,IMP","ENSMUSG00000023045,ENSMUSG00000056973,ENSMUSG00000057074"
"Up-regulated",TRUE,0.00191530103883566,21,100,3,0.03,0.142857142857143,"GO:0016114","GO:BP","terpenoid biosynthetic process",24936,4886,"GO:0006721;GO:0008299","IEA,IDA,IDA","ENSMUSG00000033105,ENSMUSG00000056148,ENSMUSG00000069456"
"Up-regulated",TRUE,0.00199461383427056,178,100,6,0.06,0.0337078651685393,"GO:0046890","GO:BP","regulation of lipid biosynthetic process",24936,11584,"GO:0008610;GO:0009889;GO:0019216","IMP IGI IEA,ISS IEA,IMP,IEA,ISS IEA,ISS","ENSMUSG00000005373,ENSMUSG00000017146,ENSMUSG00000024130,ENSMUSG00000027358,ENSMUSG00000030762,ENSMUSG00000057074"
"Up-regulated",TRUE,0.0020334902776656,13249,100,72,0.72,0.00543437240546456,"GO:0008152","GO:BP","metabolic process",24936,2985,"GO:0009987","IDA,IMP TAS IEA,IEA,ISS IEA,IDA IMP IGI IEA,IDA IEA,IMP ISS IEA,IEA,IDA TAS IEA,IDA IMP ISS IEA,IEA,IDA IMP IGI ISS NAS IEA,IMP,IDA,IDA IMP IGI IEA,IMP ISS IC IEA,IMP,ISS IEA,IEA,IEA,IDA ISS IEA,IC,IDA IEA,IEA,IDA IEA,IMP ISS IEA,IDA IMP IEA,IDA IEA,IDA ISO IEA,IEA,ISS IEA,ISS,IDA IMP IGI ISO IEA,IEA,IDA IEA,IEA,IDA IMP IGI ISS ISO IEA,IEA,IDA IMP IEA,IEA,IDA IMP IGI IEA,ISS IEA,ISS IEA,IEA,IDA IEA,IDA IMP ISS IEA,ISS IEA,ISS IEA,ISO,IEA,IDA ISO IEA,IMP IGI IEA,ISS IEA,IDA ISS IEA,IMP IEA,IDA IEA,IDA IMP ISS IEA,IMP IEA,IMP ISS IEA,TAS IEA,ISS IEA,ISA,IDA IEA,IDA,IDA IMP TAS NAS IEA,IMP ISS IEA,IMP,IDA IEA,IDA IMP ISS IEA,IDA IMP IGI IEA,ISS IEA,IDA IMP","ENSMUSG00000001665,ENSMUSG00000002588,ENSMUSG00000002847,ENSMUSG00000003477,ENSMUSG00000005373,ENSMUSG00000005677,ENSMUSG00000006494,ENSMUSG00000010601,ENSMUSG00000011148,ENSMUSG00000015090,ENSMUSG00000016194,ENSMUSG00000017146,ENSMUSG00000017754,ENSMUSG00000020010,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000020926,ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000021416,ENSMUSG00000023045,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000024130,ENSMUSG00000024899,ENSMUSG00000025003,ENSMUSG00000025464,ENSMUSG00000026307,ENSMUSG00000026688,ENSMUSG00000026938,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000027605,ENSMUSG00000027792,ENSMUSG00000027820,ENSMUSG00000027952,ENSMUSG00000028024,ENSMUSG00000029102,ENSMUSG00000029833,ENSMUSG00000030541,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000031665,ENSMUSG00000032119,ENSMUSG00000032418,ENSMUSG00000033105,ENSMUSG00000033318,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000040181,ENSMUSG00000040938,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000047617,ENSMUSG00000052131,ENSMUSG00000052656,ENSMUSG00000054757,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000060807,ENSMUSG00000069456,ENSMUSG00000072115,ENSMUSG00000074207,ENSMUSG00000089960,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00203828336765338,453,100,9,0.09,0.0198675496688742,"GO:0009117","GO:BP","nucleotide metabolic process",24936,3136,"GO:0006753","IDA IMP IEA,IDA TAS IEA,IMP,IDA IMP,IEA,IEA,IDA,IEA,IMP","ENSMUSG00000005373,ENSMUSG00000011148,ENSMUSG00000020534,ENSMUSG00000024899,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000042010,ENSMUSG00000044350"
"Up-regulated",TRUE,0.00203828336765338,1646,100,18,0.18,0.0109356014580802,"GO:1901700","GO:BP","response to oxygen-containing compound",24936,20237,"GO:0042221","IDA IGI,IEA,IDA,IEA,IEA,IDA,IEA,IEA,IMP IEA,IDA NAS,IEA,IEA,IEA,IEA,IEA,IDA IEA,IDA IMP IEA,IMP","ENSMUSG00000005373,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000022445,ENSMUSG00000027577,ENSMUSG00000027792,ENSMUSG00000027952,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000037370,ENSMUSG00000040181,ENSMUSG00000040584,ENSMUSG00000044254,ENSMUSG00000074207,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00206860296463886,22,100,3,0.03,0.136363636363636,"GO:0042573","GO:BP","retinoic acid metabolic process",24936,9595,"GO:0001523;GO:0032787;GO:0042445","IDA,IDA,IMP IGI","ENSMUSG00000056148,ENSMUSG00000069456,ENSMUSG00000074207"
"Up-regulated",TRUE,0.00206860296463886,22,100,3,0.03,0.136363636363636,"GO:0006085","GO:BP","acetyl-CoA biosynthetic process",24936,1849,"GO:0006084;GO:0071616","IMP,ISS IEA,IDA","ENSMUSG00000006494,ENSMUSG00000020917,ENSMUSG00000027605"
"Up-regulated",TRUE,0.00213317417530959,4,100,2,0.02,0.5,"GO:0035879","GO:BP","plasma membrane lactate transport",24936,8705,"GO:0035873","IEA,IEA","ENSMUSG00000020102,ENSMUSG00000042010"
"Up-regulated",TRUE,0.00216797972535369,265,100,7,0.07,0.0264150943396226,"GO:0097305","GO:BP","response to alcohol",24936,17363,"GO:1901700","IEA,IDA,IEA,IDA NAS,IEA,IEA,IMP IEA","ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000027952,ENSMUSG00000030340,ENSMUSG00000031443,ENSMUSG00000040584,ENSMUSG00000074207"
"Up-regulated",TRUE,0.00232440640546651,116,100,5,0.05,0.0431034482758621,"GO:0032368","GO:BP","regulation of lipid transport",24936,7034,"GO:0006869;GO:0051049;GO:1905952","IEA,IEA,IMP ISS IEA,IEA,ISS","ENSMUSG00000002588,ENSMUSG00000017754,ENSMUSG00000024130,ENSMUSG00000044254,ENSMUSG00000057074"
"Up-regulated",TRUE,0.00247148990047814,62,100,4,0.04,0.0645161290322581,"GO:0051289","GO:BP","protein homotetramerization",24936,12720,"GO:0051260;GO:0051262","IDA,ISS IEA,ISS IEA,IEA","ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000032418,ENSMUSG00000042010"
"Up-regulated",TRUE,0.00253975455731759,24,100,3,0.03,0.125,"GO:0065005","GO:BP","protein-lipid complex assembly",24936,14783,"GO:0065003;GO:0071825","IEA,IMP,IMP","ENSMUSG00000023045,ENSMUSG00000056973,ENSMUSG00000057074"
"Up-regulated",TRUE,0.00253975455731759,368,100,8,0.08,0.0217391304347826,"GO:0015711","GO:BP","organic anion transport",24936,4592,"GO:0006810","ISS IEA,IDA IMP ISS IEA,IDA IMP IEA,ISO IEA,ISS ISO IEA,IEA,IEA,ISS","ENSMUSG00000020102,ENSMUSG00000024354,ENSMUSG00000030096,ENSMUSG00000030737,ENSMUSG00000032849,ENSMUSG00000040938,ENSMUSG00000042010,ENSMUSG00000057074"
"Up-regulated",TRUE,0.00317449647111677,285,100,7,0.07,0.0245614035087719,"GO:0048545","GO:BP","response to steroid hormone",24936,11977,"GO:0009725;GO:0033993","IEA,IEA,IEA,IEA,IDA NAS,IEA,IDA IEA","ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000024130,ENSMUSG00000027792,ENSMUSG00000030340,ENSMUSG00000040584,ENSMUSG00000074207"
"Up-regulated",TRUE,0.00317449647111677,5,100,2,0.02,0.4,"GO:0033595","GO:BP","response to genistein",24936,7746,"GO:0033594","IEA,IEA","ENSMUSG00000022445,ENSMUSG00000031443"
"Up-regulated",TRUE,0.00317449647111677,11622,100,65,0.65,0.00559284116331096,"GO:0044238","GO:BP","primary metabolic process",24936,10236,"GO:0008152","IMP TAS IEA,IEA,IDA IMP IGI IEA,IDA IEA,IMP ISS IEA,IEA,IDA TAS IEA,IDA ISS IEA,IEA,IMP ISS NAS IEA,IDA IMP IGI IEA,IMP ISS IEA,IMP,ISS IEA,IEA,IEA,IDA ISS IEA,IC,IDA IEA,IEA,IDA IEA,IMP ISS IEA,IDA IMP,IDA IEA,IEA,IEA,ISS IEA,IDA IMP IGI ISO IEA,IEA,IDA IEA,IMP IGI ISS ISO IEA,IEA,IDA IMP IEA,IEA,IDA IMP IGI IEA,IEA,ISS IEA,IEA,IDA IEA,IDA IMP ISS IEA,IEA,ISS IEA,IEA,IDA IEA,IGI,ISS IEA,IDA ISS IEA,IMP IEA,IDA IEA,IDA IMP ISS IEA,IMP,IMP ISS IEA,TAS IEA,ISS IEA,ISA,IDA IEA,IDA,IDA IMP TAS NAS IEA,IMP ISS IEA,IMP,IDA IEA,IDA IMP ISS IEA,IMP IGI IEA,ISS IEA,IDA IMP","ENSMUSG00000002588,ENSMUSG00000002847,ENSMUSG00000005373,ENSMUSG00000005677,ENSMUSG00000006494,ENSMUSG00000010601,ENSMUSG00000011148,ENSMUSG00000015090,ENSMUSG00000016194,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000020534,ENSMUSG00000020669,ENSMUSG00000020917,ENSMUSG00000020926,ENSMUSG00000021094,ENSMUSG00000021259,ENSMUSG00000021416,ENSMUSG00000023045,ENSMUSG00000023832,ENSMUSG00000023963,ENSMUSG00000024130,ENSMUSG00000024899,ENSMUSG00000025003,ENSMUSG00000025464,ENSMUSG00000026307,ENSMUSG00000026688,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000027605,ENSMUSG00000027820,ENSMUSG00000027952,ENSMUSG00000028024,ENSMUSG00000029102,ENSMUSG00000029833,ENSMUSG00000030541,ENSMUSG00000030762,ENSMUSG00000031443,ENSMUSG00000031665,ENSMUSG00000032119,ENSMUSG00000032418,ENSMUSG00000033105,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000040181,ENSMUSG00000040938,ENSMUSG00000041220,ENSMUSG00000042010,ENSMUSG00000042248,ENSMUSG00000044254,ENSMUSG00000044350,ENSMUSG00000047617,ENSMUSG00000052131,ENSMUSG00000052656,ENSMUSG00000054757,ENSMUSG00000054827,ENSMUSG00000056148,ENSMUSG00000056973,ENSMUSG00000057074,ENSMUSG00000060807,ENSMUSG00000069456,ENSMUSG00000072115,ENSMUSG00000074207,ENSMUSG00000089960,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00317449647111677,5,100,2,0.02,0.4,"GO:0097068","GO:BP","response to thyroxine",24936,17257,"GO:0043200;GO:0097066;GO:1901700;GO:1904386","IEA,IEA","ENSMUSG00000031443,ENSMUSG00000040584"
"Up-regulated",TRUE,0.00317449647111677,4803,100,35,0.35,0.00728711222152821,"GO:0051179","GO:BP","localization",24936,12665,"GO:0008150","IEA,IGI,ISS ISO IEA,IEA,IEA,IEA,ISS IEA,IDA ISS IEA,IMP,IDA,IEA,IEA,IMP ISS IEA,IDA IMP ISS IEA,IMP,IMP IGI IEA,IEA,IDA IMP IEA,IDA IGI IEA,ISO IEA,IDA IMP ISS IEA,ISS IEA,ISS ISO TAS IEA,IEA,ISS IEA,IEA,IDA IMP IEA,IEA,IEA,IMP IEA,ISO IEA,ISS,ISS,ISS ISO IEA,IMP","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000008140,ENSMUSG00000010601,ENSMUSG00000015090,ENSMUSG00000017754,ENSMUSG00000020102,ENSMUSG00000020432,ENSMUSG00000020926,ENSMUSG00000021259,ENSMUSG00000023045,ENSMUSG00000023912,ENSMUSG00000024130,ENSMUSG00000024354,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000028238,ENSMUSG00000030096,ENSMUSG00000030340,ENSMUSG00000030737,ENSMUSG00000030762,ENSMUSG00000032119,ENSMUSG00000032849,ENSMUSG00000037370,ENSMUSG00000038949,ENSMUSG00000040441,ENSMUSG00000040584,ENSMUSG00000040938,ENSMUSG00000041078,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000057074,ENSMUSG00000072115,ENSMUSG00000078517,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00317449647111677,5,100,2,0.02,0.4,"GO:0033594","GO:BP","response to hydroxyisoflavone",24936,7745,"GO:0080184;GO:1901654","IEA,IEA","ENSMUSG00000022445,ENSMUSG00000031443"
"Up-regulated",TRUE,0.00324152800918448,68,100,4,0.04,0.0588235294117647,"GO:0043648","GO:BP","dicarboxylic acid metabolic process",24936,10138,"GO:0019752","IEA,ISS IEA,ISS,ISS IEA","ENSMUSG00000020534,ENSMUSG00000020917,ENSMUSG00000030541,ENSMUSG00000032418"
"Up-regulated",TRUE,0.00375847968104858,28,100,3,0.03,0.107142857142857,"GO:0046164","GO:BP","alcohol catabolic process",24936,11146,"GO:0006066;GO:0044282","IDA ISS IEA,IDA IEA,IDA IMP","ENSMUSG00000021259,ENSMUSG00000023963,ENSMUSG00000074207"
"Up-regulated",TRUE,0.00384016989105113,396,100,8,0.08,0.0202020202020202,"GO:0006163","GO:BP","purine nucleotide metabolic process",24936,1895,"GO:0009117;GO:0072521","IDA IMP IEA,IDA TAS IEA,IDA IMP,IEA,IEA,IDA,IEA,IMP","ENSMUSG00000005373,ENSMUSG00000011148,ENSMUSG00000024899,ENSMUSG00000032418,ENSMUSG00000037370,ENSMUSG00000039450,ENSMUSG00000042010,ENSMUSG00000044350"
"Up-regulated",TRUE,0.00388793381737647,133,100,5,0.05,0.037593984962406,"GO:0031960","GO:BP","response to corticosteroid",24936,6839,"GO:0048545","IEA,IEA,IEA,IDA NAS,IEA","ENSMUSG00000015090,ENSMUSG00000024130,ENSMUSG00000027792,ENSMUSG00000030340,ENSMUSG00000040584"
"Up-regulated",TRUE,0.00389794072292213,72,100,4,0.04,0.0555555555555556,"GO:0032370","GO:BP","positive regulation of lipid transport",24936,7036,"GO:0006869;GO:0032368;GO:0051050;GO:1905954","IEA,IEA,ISS IEA,ISS","ENSMUSG00000002588,ENSMUSG00000017754,ENSMUSG00000024130,ENSMUSG00000057074"
"Up-regulated",TRUE,0.00441304678127808,6,100,2,0.02,0.333333333333333,"GO:1904386","GO:BP","response to L-phenylalanine derivative",24936,22072,"GO:1901698","IEA,IEA","ENSMUSG00000031443,ENSMUSG00000040584"
"Up-regulated",TRUE,0.00441304678127808,6,100,2,0.02,0.333333333333333,"GO:0080184","GO:BP","response to phenylpropanoid",24936,16672,"GO:0042221","IEA,IEA","ENSMUSG00000022445,ENSMUSG00000031443"
"Up-regulated",TRUE,0.00441304678127808,30,100,3,0.03,0.1,"GO:0045922","GO:BP","negative regulation of fatty acid metabolic process",24936,10939,"GO:0006631;GO:0019217;GO:0045833;GO:0062014","ISS IEA,IGI,IMP","ENSMUSG00000017146,ENSMUSG00000040181,ENSMUSG00000042010"
"Up-regulated",TRUE,0.00484620242756941,3943,100,30,0.3,0.00760841998478316,"GO:0006810","GO:BP","transport",24936,2362,"GO:0051234","IEA,IGI,IEA,IEA,IEA,ISS IEA,IDA ISS IEA,IEA,IEA,IMP ISS IEA,IDA IMP ISS IEA,IMP,IMP IGI IEA,IEA,IDA IMP IEA,IDA IGI IEA,ISO IEA,IDA IMP ISS IEA,ISS ISO TAS IEA,IEA,ISS IEA,IEA,IDA IMP IEA,IEA,IEA,IEA,ISO IEA,ISS,ISS,IMP","ENSMUSG00000002588,ENSMUSG00000005373,ENSMUSG00000010601,ENSMUSG00000015090,ENSMUSG00000017754,ENSMUSG00000020102,ENSMUSG00000020432,ENSMUSG00000023045,ENSMUSG00000023912,ENSMUSG00000024130,ENSMUSG00000024354,ENSMUSG00000027358,ENSMUSG00000027577,ENSMUSG00000028238,ENSMUSG00000030096,ENSMUSG00000030340,ENSMUSG00000030737,ENSMUSG00000030762,ENSMUSG00000032849,ENSMUSG00000037370,ENSMUSG00000038949,ENSMUSG00000040441,ENSMUSG00000040584,ENSMUSG00000040938,ENSMUSG00000041078,ENSMUSG00000042010,ENSMUSG00000044254,ENSMUSG00000057074,ENSMUSG00000072115,ENSMUSG00000094410"
"Up-regulated",TRUE,0.00484620242756941,903,100,12,0.12,0.0132890365448505,"GO:0033993","GO:BP","response to lipid",24936,7811,"GO:0042221","IEA,IEA,IDA,IEA,IEA,IEA,IMP,IDA NAS,IEA,IEA,IEA,IDA IEA","ENSMUSG00000015090,ENSMUSG00000017146,ENSMUSG00000020532,ENSMUSG00000024130,ENSMUSG00000027792,ENSMUSG00000027952,ENSMUSG00000029833,ENSMUSG00000030340,ENSMUSG00000031443,ENSMUSG00000040181,ENSMUSG00000040584,ENSMUSG00000074207"
"Up-regulated",TRUE,0.00484620242756941,141,100,5,0.05,0.0354609929078014,"GO:0055088","GO:BP","lipid homeostasis",24936,13263,"GO:0048878","ISS,IMP,IEA,IMP,ISS IEA","ENSMUSG00000005373,ENSMUSG00000020532,ENSMUSG00000023045,ENSMUSG00000024130,ENSMUSG00000044254"
"Up-regulated",TRUE,0.00498582720188675,222,100,6,0.06,0.027027027027027,"GO:1901654","GO:BP","response to ketone",24936,20211,"GO:1901700","IDA,IEA,IDA NAS,IEA,IEA,IDA IEA","ENSMUSG00000020532,ENSMUSG00000022445,ENSMUSG00000030340,ENSMUSG00000031443,ENSMUSG00000040584,ENSMUSG00000074207"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0033865","GO:BP","nucleoside bisphosphate metabolic process",24936,7803,"GO:0006753","IDA IMP,IEA","ENSMUSG00000024899,ENSMUSG00000037370"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0034035","GO:BP","purine ribonucleoside bisphosphate metabolic process",24936,7819,"GO:0033875;GO:0034032","IDA IMP,IEA","ENSMUSG00000024899,ENSMUSG00000037370"
"Up-regulated",TRUE,0.00539780522416914,7,100,2,0.02,0.285714285714286,"GO:0034032","GO:BP","purine nucleoside bisphosphate metabolic process",24936,7816,"GO:0033865;GO:0072521","IDA IMP,IEA","ENSMUSG00000024899,ENSMUSG00000037370"
