"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000049685.8",160.524686985918,1.85975254650205,0.3247900632019,4.804470875342e-10,3.07507974525866e-07
"ENSMUSG00000005553.14",38.3134243957021,-1.78363513810698,0.53118616156308,2.90201702321771e-05,0.00293765682072405
"ENSMUSG00000043671.14",265.285633173589,-1.39338590590997,0.549143524880331,0.00033413701448706,0.0187449533904076
"ENSMUSG00000008140.18",2069.66616439371,0.433367668724179,0.159831503309462,0.000468156503448657,0.0233762827129806
"ENSMUSG00000030834.7",4751.33896439106,0.49098067622245,0.137018843331242,2.37684101379963e-05,0.00253547714509944
"ENSMUSG00000039745.8",737.803671369239,0.594365778628426,0.230038639402161,0.000470884853141692,0.0234294332759299
"ENSMUSG00000030541.16",3587.92222374513,0.488092946350393,0.1585993427812,0.000139043309590197,0.01009210743474
"ENSMUSG00000096606.2",252.806855310898,0.728091224696307,0.269683916555021,0.00029608221943229,0.0172278253381243
"ENSMUSG00000030737.17",4696.73695376876,0.434688909975358,0.158701522092355,0.000433495204959642,0.0221942008842238
"ENSMUSG00000051910.13",348.902416486344,0.66171120309384,0.215591802737303,0.000107063801530235,0.00842215301311306
"ENSMUSG00000030762.11",4469.75209144055,1.31837865025447,0.397162133329578,3.79495816604442e-05,0.00347618618341008
"ENSMUSG00000030934.9",23666.4798375694,-0.563218947583112,0.254077807293916,0.00127908159158456,0.0496163853749371
"ENSMUSG00000025464.15",1093.6148373817,0.432398152241096,0.181485933450278,0.00110632405836028,0.043817004791784
"ENSMUSG00000025497.15",2127.0132702395,-0.443013212040665,0.173837152712068,0.000703448305371449,0.0307421865959533
"ENSMUSG00000019082.18",5405.0880045442,-0.651733979047929,0.194472051791304,4.09836360372867e-05,0.00369929858359637
"ENSMUSG00000037664.13",41.2774480441019,1.51178711700773,0.514088658837737,0.00011886957573701,0.00914646172651822
"ENSMUSG00000023073.2",655.821207868003,-1.53563405553136,0.468352424560243,3.68338243377084e-05,0.00347618618341008
"ENSMUSG00000031443.7",2687.88538391136,0.652823945549018,0.153956462696898,1.30847128103844e-06,0.000248980866328409
"ENSMUSG00000060924.15",8.3203263011618,-0.0494147753231939,0.144717095557715,0.000887194643478065,0.0367890159026372
"ENSMUSG00000031465.6",47.6656029891157,-1.50012097347282,0.530394688027096,0.000157466215837175,0.0108690283588395
"ENSMUSG00000031565.18",329.614711986354,-1.05222261416622,0.390180778880116,0.000242356177882281,0.0149676199156158
"ENSMUSG00000031645.4",1854.61914671914,-0.651698338301485,0.252044054752274,0.000419518323546444,0.0217979244053782
"ENSMUSG00000038173.15",132.865731228048,-1.0743254701705,0.295992993432507,1.21016578293715e-05,0.00148176907735113
"ENSMUSG00000031613.9",3189.43828337418,0.438196395395335,0.183831509096237,0.00110779445393616,0.043817004791784
