"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000024335.20",2526.00110421734,0.449848883770846,0.180063974395611,0.000914528915420762,0.0385012185709953
"ENSMUSG00000024354.13",1894.48782582745,0.509691746381549,0.212488991353052,0.000990698498809552,0.0404480181541744
"ENSMUSG00000024411.11",79.264396289484,-2.5703270305266,0.493737047563988,7.65769481824959e-09,3.51727495120726e-06
"ENSMUSG00000024421.16",66.1799839076909,-3.19948268461731,0.670961225769562,6.833122747005e-08,2.23184973634399e-05
"ENSMUSG00000024665.8",24810.1805756655,-0.51503663604618,0.189393834091673,0.000410972144778294,0.0218857557389542
"ENSMUSG00000024672.11",37.752572817392,-0.129677163981966,0.25045684472044,0.0002448050130132,0.0153788720846209
"ENSMUSG00000024694.9",1802.01979433755,-1.13557943206274,0.423116761907516,0.000258516118195191,0.0160323624693372
"ENSMUSG00000024899.7",9075.88717078152,0.862409922179233,0.144067447913754,1.25430702263096e-10,1.15223778866436e-07
"ENSMUSG00000024992.13",25.4776399125619,2.19856106062593,0.8486154344803,0.000307171043764383,0.0177748031545232
"ENSMUSG00000025003.6",236.764219170311,1.27679110928694,0.565024526052421,0.000713360394362386,0.0322614494656565
"ENSMUSG00000025014.13",139.363974510326,-1.21784097437869,0.322736667976415,6.8616612378262e-06,0.000998541553203658
"ENSMUSG00000025092.7",70.1363797517861,1.57290246448531,0.519073586762043,8.66629702272554e-05,0.007278699065144
"ENSMUSG00000025270.13",1197.53147804485,-0.0769856051535769,0.176986503207319,0.000924751911618778,0.0385012185709953
"ENSMUSG00000025464.15",1288.02878521093,0.510321118279604,0.211359112918823,0.000950853259208721,0.0390381039213681
"ENSMUSG00000025613.13",3520.38424931701,-0.545695037835727,0.194657079713707,0.000305568670698181,0.0177519696518651
"ENSMUSG00000025728.16",934.618056756241,-0.677137239128063,0.284813387424509,0.000754004590191063,0.033582907474631
"ENSMUSG00000026043.18",1652.40348594618,-1.48762361690075,0.321578202072985,1.60734385069438e-07,4.45749809764263e-05
"ENSMUSG00000026295.12",1587.27033096488,0.587990506958319,0.206751169023268,0.000256588044640583,0.0160323624693372
"ENSMUSG00000026307.12",2924.82382948317,0.52091336025024,0.171770931445171,0.000168639906312247,0.0120323754513466
"ENSMUSG00000026348.7",1026.14923987874,-1.07882570615673,0.328556229081087,4.15297176412314e-05,0.00404240920457497
"ENSMUSG00000026442.14",140.102894485968,4.07033806885154,1.88751381604666,0.000461075989527826,0.0238623059650704
"ENSMUSG00000026471.14",202.20223454052,1.40132453587926,0.407891010244411,2.36858603527717e-05,0.0026024728072709
"ENSMUSG00000026574.5",173.624772158253,-1.19282441493312,0.470942327291092,0.000372958911774989,0.0203676492720862
"ENSMUSG00000026580.16",76.3667366222832,-1.62419570828593,0.564093002374056,0.000130230318332608,0.00976594499414628
"ENSMUSG00000026688.5",608.82008276328,0.770539056197194,0.354486264870599,0.00111051222151753,0.0434103952975124
"ENSMUSG00000026938.10",1398.01597478373,0.65583027195146,0.17558849338099,1.12281028031643e-05,0.00146044827434433
"ENSMUSG00000026950.18",436.331303786049,-0.996181704109072,0.314259440206012,6.30978552907714e-05,0.00554598852533865
"ENSMUSG00000027261.2",3505.95007477614,-0.72405461364267,0.299648553615703,0.000656154832251964,0.0303942616902186
"ENSMUSG00000027358.6",770.062693806887,0.903057693975268,0.219247090289123,1.94092053072298e-06,0.000347898170250809
"ENSMUSG00000027577.14",457.391394527852,2.03914718863392,0.483949430113161,1.01414644514955e-06,0.000219204771335413
"ENSMUSG00000027596.10",39.5124154529717,-9.67367856910176,2.9574735361298,2.85370427013188e-11,3.22644195095372e-08
"ENSMUSG00000027605.18",14609.2056694033,1.2060851058553,0.346424032831062,2.34184334393404e-05,0.0026024728072709
"ENSMUSG00000027792.11",3727.38072237913,0.527083451547496,0.234430345511428,0.00135465363478013,0.0498491974179823
"ENSMUSG00000027820.12",1325.41338608706,1.06842913277892,0.237730460475624,3.4153434185527e-07,8.50825721455722e-05
"ENSMUSG00000027901.12",184.284496663367,0.871957586044023,0.371234675476818,0.000686895605139958,0.0311604679146515
"ENSMUSG00000027952.16",2165.63822999331,0.786611202282509,0.297639836351003,0.000353125901039603,0.0195858282772833
"ENSMUSG00000027965.15",107.678951404868,-1.57718707412053,0.425242589315263,8.13581279004652e-06,0.00114980938834715
"ENSMUSG00000027983.13",448.379490241088,-2.49025493727579,0.637358263002773,3.27407929651846e-06,0.000523069755437265
"ENSMUSG00000028024.14",3473.4953572529,0.856189805093183,0.251547583293475,3.09295730109561e-05,0.00324716331510738
"ENSMUSG00000028238.6",360.74908714266,1.19284458462354,0.305764470959976,4.2942938122027e-06,0.000664395057386897
"ENSMUSG00000028337.14",69.8176186297713,-1.48116042665296,0.557166308085189,0.000243316349330498,0.0153788720846209
"ENSMUSG00000028359.4",233.335843930409,2.26146168895553,0.415370081400038,2.36905353695327e-09,1.51392821244083e-06
"ENSMUSG00000028538.12",1826.77678401686,-0.544680861596075,0.2095420230704,0.000538457367630242,0.0265318816870713
"ENSMUSG00000028603.15",53494.5232123793,-0.772496052986632,0.2372102591582,6.07579495109429e-05,0.00547865240436711
"ENSMUSG00000028860.13",234.11752370068,-0.929008929163662,0.376307847755893,0.000486656589103175,0.0244961594062961
"ENSMUSG00000028894.18",988.489786619269,0.658320679956701,0.239141833541496,0.000297556304510126,0.0174763259922928
"ENSMUSG00000028970.9",55.7257318072468,-2.44549333647879,0.52843662441126,1.4375478602443e-07,4.14295655879818e-05
"ENSMUSG00000028982.9",304.523008110554,-1.09746040523329,0.252180054627163,6.27706567020765e-07,0.000139788350334412
"ENSMUSG00000029102.9",7888.37754359977,0.408612913651397,0.15643696233753,0.000786339403467313,0.0344157747862259
"ENSMUSG00000029254.16",88.6439112715112,-2.12502723621024,0.447588592381347,7.76116640355461e-08,2.47986138694447e-05
"ENSMUSG00000029417.9",817.899967144056,-1.86937070683414,0.254598486559827,9.68754246272634e-15,2.84774998234303e-11
"ENSMUSG00000029471.13",311.978768685376,-0.67853027494091,0.295201809699622,0.000919906272409831,0.0385012185709953
"ENSMUSG00000029656.13",6153.7555524346,-1.24260367255292,0.320971036403819,4.59129521341269e-06,0.000695699557182884
"ENSMUSG00000029752.12",49.2212294654011,-2.68162707659901,0.782995546347064,2.11382536973727e-05,0.00240845002204639
"ENSMUSG00000029771.12",402.171973459614,-0.775321213189394,0.25961145498819,0.000130032655462303,0.00976594499414628
"ENSMUSG00000029822.15",127.747670324804,-2.37360812911525,0.349344319488883,5.19947691642615e-13,7.64219117176315e-10
"ENSMUSG00000029833.17",1213.52042809461,1.17101885021972,0.496725935994812,0.000586107275928685,0.0282446057101633
"ENSMUSG00000030004.6",115.537158570869,-0.029518556153458,0.150250609372875,0.000657597987310485,0.0303942616902186
"ENSMUSG00000030096.8",4227.03715940099,0.885590107394524,0.171591258342076,1.3601322870035e-08,5.711778386965e-06
"ENSMUSG00000030137.8",90.818538471119,-2.03622432741389,0.423674106823911,6.51154442636587e-08,2.17515181769831e-05
"ENSMUSG00000030340.16",958.451301940492,0.795215406804585,0.167913238385993,1.2444252456003e-07,3.73276780812922e-05
"ENSMUSG00000030364.6",114.560926442141,-0.16517632293742,0.37009826519815,1.73741839195667e-05,0.00204292604199833
"ENSMUSG00000030541.16",3674.38289771563,0.498468187707646,0.166132887857528,0.000196345517576243,0.0134227275224912
"ENSMUSG00000030655.15",1166.22893429176,0.617687727913505,0.210916278691125,0.000188609637502538,0.0129541329533285
"ENSMUSG00000030737.17",6564.34705075537,0.517134948468872,0.194096138513409,0.000493481936062386,0.0245871101567626
"ENSMUSG00000030762.11",4584.30640621062,1.32717611028976,0.405813845349591,4.18471839328776e-05,0.00404651256214102
"ENSMUSG00000030787.4",433.012049931105,-1.11149601791703,0.545124857757541,0.00121720068541966,0.0458238610109956
"ENSMUSG00000031150.13",36.2785664805201,-0.0851068063186677,0.184307299902988,0.000983174229197561,0.0402526318126623
"ENSMUSG00000031271.14",1491.60097151559,-1.49225094957679,0.300407920769147,3.00548571172831e-08,1.13268279464058e-05
"ENSMUSG00000031443.7",2752.9714537434,0.649794183584961,0.165582076198612,5.37155406021754e-06,0.000797485874515933
"ENSMUSG00000031465.6",56.0766541358855,-2.14013499212239,0.518179416107395,1.40124593593601e-06,0.000278317740086317
"ENSMUSG00000031618.13",423.92385565311,0.756804087162374,0.284169294809175,0.00034020478973979,0.0191583524888714
"ENSMUSG00000031645.4",1898.96068110533,-0.704254447244931,0.266610655177883,0.000374150585349249,0.0203676492720862
"ENSMUSG00000031661.12",263.610243015229,0.920455488680907,0.330690545536563,0.000218982764494394,0.0143687887166902
"ENSMUSG00000031665.7",1354.71158987942,1.16848811883569,0.387663517378021,9.93242511270308e-05,0.00802125188497307
"ENSMUSG00000031767.13",4707.09431438755,-1.19597766050575,0.480492317571795,0.000406503070667438,0.0217264804824364
"ENSMUSG00000031776.17",180.746961091752,-1.19872528128413,0.378660855166767,5.80398521265182e-05,0.00526586263305904
"ENSMUSG00000032080.6",13254.4286873957,-1.29158992700251,0.168871098643936,1.00162439714549e-15,3.68046884731109e-12
"ENSMUSG00000032083.8",240755.892774095,-0.614723790300265,0.170049736962055,1.83388465445872e-05,0.00213924100406621
"ENSMUSG00000032093.7",66.5322281747573,-0.109612263306125,0.215628680221426,0.000185195195677741,0.0127793379627767
"ENSMUSG00000032098.13",47.1188400790611,-0.0718724837905221,0.172566051395307,0.00132984722713864,0.0492344950742662
"ENSMUSG00000032119.5",190.334124820079,1.30919375792507,0.38135425668601,2.37817630400384e-05,0.0026024728072709
"ENSMUSG00000032363.15",260.269437314482,0.659024212228367,0.269820028979222,0.000674308962295095,0.0307378310330189
"ENSMUSG00000032418.15",7179.1544668113,0.935904596550442,0.402463139905184,0.00074602894301743,0.0333286729619154
"ENSMUSG00000032482.9",69.7775309871232,-0.101815526952147,0.207720580511905,2.75795964282721e-09,1.68902045126143e-06
"ENSMUSG00000032712.16",488.444914256883,0.579861777108298,0.25299973867685,0.00109211454369869,0.0431502676432349
"ENSMUSG00000032735.15",589.17125067728,-1.24384495329478,0.284335954819893,5.4310200949891e-07,0.000124726770868984
"ENSMUSG00000032849.14",283.60575053748,1.73581481758244,0.423914271880887,1.76782133322392e-06,0.000328904277920571
"ENSMUSG00000033105.12",2722.4215144128,0.936730623310088,0.368339659466305,0.000389320643605626,0.020884068685093
"ENSMUSG00000033318.7",1791.44328200785,0.855581715211312,0.226826367919396,8.44043048208081e-06,0.00118149949738689
"ENSMUSG00000033653.18",239.659772433402,0.679811234621629,0.301540395171681,0.00103170509427338,0.0413188051107087
"ENSMUSG00000033952.14",47.156711138437,-0.0359741790784435,0.152343569883422,0.000900381834205338,0.0381377873174353
"ENSMUSG00000034220.7",266.706827368079,-2.42617270321885,0.463658086646075,6.94020365430587e-09,3.51727495120726e-06
"ENSMUSG00000034312.15",1802.68256482196,0.550373948203786,0.241052654600371,0.00118278291551444,0.0451111995825367
"ENSMUSG00000034842.16",60.6295648363158,1.3080609825773,0.505008793878161,0.000327289711501511,0.0185733752110008
"ENSMUSG00000034853.16",258.854088441709,1.44777420425221,0.352135692458096,1.6786655966459e-06,0.000316320858198736
"ENSMUSG00000034854.8",396.405971607056,0.627082938815486,0.280065550998798,0.00114000259886916,0.0438632413564893
"ENSMUSG00000035031.15",12393.2550461679,-0.972900006380872,0.32469823785383,0.00010026768944353,0.00805319398601645
"ENSMUSG00000035042.2",113.67706271802,-2.67623629216196,0.652561856788224,1.5058829303302e-06,0.000291229833026227
"ENSMUSG00000035836.2",5415.88144169709,-1.20790328610267,0.486205749806903,0.000420218520650391,0.0221538971218867
"ENSMUSG00000035863.14",100.548913328985,-1.13087751858341,0.427457062663181,0.000282088739600744,0.0169923782567694
"ENSMUSG00000036040.14",302.876965253833,-1.11842511975062,0.331202569641317,3.00613170805873e-05,0.00320174810471356
