ENSMUSG00000087131.7	0	0	0
ENSMUSG00000102984.1	0	0	0
ENSMUSG00000102541.1	0	0	0
ENSMUSG00000103531.1	0	0	0
ENSMUSG00000048814.11	0	0	0
ENSMUSG00000026080.13	0	0	0
ENSMUSG00000103647.1	0	0	0
ENSMUSG00000102447.1	0	0	0
ENSMUSG00000067604.8	0	0	0
ENSMUSG00000026078.10	364	362	2
ENSMUSG00000103046.1	1	1	0
ENSMUSG00000104188.1	0	0	0
ENSMUSG00000103182.1	0	0	0
ENSMUSG00000098833.1	0	0	0
ENSMUSG00000026077.15	1	1	0
ENSMUSG00000092553.1	0	0	0
ENSMUSG00000092563.1	0	0	0
ENSMUSG00000073702.11	3329	3291	68
ENSMUSG00000003134.10	1292	1293	29
ENSMUSG00000102607.1	0	0	0
ENSMUSG00000065629.2	0	0	0
ENSMUSG00000104827.1	0	0	0
ENSMUSG00000003135.15	438	429	9
ENSMUSG00000085894.1	22	22	0
ENSMUSG00000077704.1	0	0	0
ENSMUSG00000048234.13	1935	1912	23
ENSMUSG00000064936.1	0	0	0
ENSMUSG00000102471.1	2	0	2
ENSMUSG00000050967.5	0	0	0
ENSMUSG00000097083.1	0	0	0
ENSMUSG00000057173.8	0	0	0
ENSMUSG00000091937.3	0	0	0
ENSMUSG00000101634.6	0	0	0
ENSMUSG00000026074.15	535	531	4
ENSMUSG00000102985.1	0	0	0
ENSMUSG00000026073.13	0	0	0
ENSMUSG00000097899.2	0	0	0
ENSMUSG00000102975.1	0	0	0
ENSMUSG00000026072.12	683	681	2
ENSMUSG00000103560.1	1	0	1
ENSMUSG00000070942.8	7	7	0
ENSMUSG00000103230.1	0	0	0
ENSMUSG00000026069.15	2	2	0
ENSMUSG00000026070.15	2	2	0
ENSMUSG00000026068.11	0	0	0
ENSMUSG00000104441.1	0	0	0
ENSMUSG00000026065.8	0	0	0
ENSMUSG00000102676.1	0	0	0
ENSMUSG00000026062.12	2	1	1
ENSMUSG00000103679.1	0	0	0
ENSMUSG00000103270.1	0	2	25
ENSMUSG00000041945.12	15	40	2
ENSMUSG00000079588.3	0	0	0
ENSMUSG00000094136.2	0	0	0
ENSMUSG00000104072.1	0	0	0
ENSMUSG00000100185.1	0	0	0
ENSMUSG00000100832.1	0	0	0
ENSMUSG00000100178.1	0	0	0
ENSMUSG00000101877.1	0	0	0
ENSMUSG00000053640.2	0	0	0
ENSMUSG00000101919.1	0	0	0
ENSMUSG00000101299.2	0	0	0
ENSMUSG00000100180.1	0	0	0
ENSMUSG00000103106.1	0	0	0
ENSMUSG00000060424.14	0	0	0
ENSMUSG00000104199.1	0	0	0
ENSMUSG00000045515.4	0	0	0
ENSMUSG00000093436.6	0	0	0
ENSMUSG00000097063.3	0	0	0
ENSMUSG00000099784.1	0	0	0
ENSMUSG00000060679.14	526	525	1
ENSMUSG00000077448.1	0	0	0
ENSMUSG00000041907.9	0	0	0
ENSMUSG00000089088.1	0	0	0
ENSMUSG00000070939.9	1217	1202	20
ENSMUSG00000100269.1	0	0	0
ENSMUSG00000041878.3	5	10	0
ENSMUSG00000010290.7	160	160	0
ENSMUSG00000008136.14	9	9	0
ENSMUSG00000094497.1	0	0	0
ENSMUSG00000099576.1	0	0	0
ENSMUSG00000099694.1	0	0	0
ENSMUSG00000101923.1	0	0	0
ENSMUSG00000066877.11	111	111	0
ENSMUSG00000103422.1	0	0	0
ENSMUSG00000103945.1	0	0	0
ENSMUSG00000026051.8	0	0	0
ENSMUSG00000100764.1	0	0	0
ENSMUSG00000100635.1	0	0	0
ENSMUSG00000100480.1	1	1	0
ENSMUSG00000057363.12	253	249	4
ENSMUSG00000090243.1	0	0	0
ENSMUSG00000100701.1	15	15	0
ENSMUSG00000101395.1	0	0	0
ENSMUSG00000088848.1	0	0	0
ENSMUSG00000095757.1	0	0	0
ENSMUSG00000041763.14	940	915	26
ENSMUSG00000047343.4	0	0	0
ENSMUSG00000090106.1	0	0	0
ENSMUSG00000091844.2	1	1	1
ENSMUSG00000026049.11	35	35	0
ENSMUSG00000101104.6	0	0	0
ENSMUSG00000026047.13	75	75	0
ENSMUSG00000041684.11	269	255	14
ENSMUSG00000026048.16	435	429	6
ENSMUSG00000046828.3	0	0	0
ENSMUSG00000089703.1	0	0	0
ENSMUSG00000100966.1	0	0	0
ENSMUSG00000100769.1	0	0	0
ENSMUSG00000101567.1	3	3	0
ENSMUSG00000056870.9	13	13	0
ENSMUSG00000102319.1	0	0	0
ENSMUSG00000089877.1	0	0	0
ENSMUSG00000101701.1	0	0	0
ENSMUSG00000103071.1	0	0	0
ENSMUSG00000100434.1	0	0	0
ENSMUSG00000100013.1	0	0	0
ENSMUSG00000101251.1	0	0	0
ENSMUSG00000101937.1	0	0	0
ENSMUSG00000026043.18	735	729	7
ENSMUSG00000105211.1	0	0	0
ENSMUSG00000026042.16	97	97	1
ENSMUSG00000104476.1	0	0	0
